"Date","CMAQ_2010_36k_base_Obs_Average","CMAQ_2010_36k_base_Model_Average","CMAQ_2010_36k_base_Bias_Average","CMAQ_2010_36k_base_RMSE_Average","CMAQ_2010_36k_base_Corr_Average"
2010-07-03 16:00:00,50.8267,58.2093,7.38261,14.5112,0.567
2010-07-03 17:00:00,49.7563,56.4065,6.65014,14.9642,0.62
2010-07-03 18:00:00,47.2516,51.6406,4.38899,15.1288,0.635
2010-07-03 19:00:00,42.632,45.7292,3.09727,14.7559,0.618
2010-07-03 20:00:00,37.8607,41.8698,4.00908,13.2736,0.653
2010-07-03 21:00:00,34.2958,39.5285,5.23268,12.2302,0.675
2010-07-03 22:00:00,32.7823,38.6097,5.82745,11.9533,0.733
2010-07-03 23:00:00,30.4945,36.3246,5.83015,11.483,0.797
2010-07-04 00:00:00,28.9044,35.0334,6.12905,14.8934,0.545
2010-07-04 01:00:00,28.1786,34.2506,6.07198,14.9552,0.528
2010-07-04 02:00:00,27.3061,33.6556,6.34949,14.4909,0.772
2010-07-04 03:00:00,26.5138,33.0072,6.4934,15.5428,0.759
2010-07-04 04:00:00,24.8462,32.2864,7.44016,16.9403,0.728
2010-07-04 05:00:00,24.0336,31.2903,7.25667,18.2238,0.704
2010-07-04 06:00:00,26.3292,33.3211,6.99183,17.6787,0.726
2010-07-04 07:00:00,31.3928,39.0251,7.63226,17.2989,0.741
2010-07-04 08:00:00,36.7758,45.6423,8.86648,16.5165,0.759
2010-07-04 09:00:00,41.7199,51.213,9.49314,15.2952,0.766
2010-07-04 10:00:00,45.368,55.1985,9.83045,14.3453,0.724
2010-07-04 11:00:00,47.3142,57.5536,10.2394,14.2326,0.64
2010-07-04 12:00:00,48.2856,58.8838,10.5982,15.4917,0.481
2010-07-04 13:00:00,48.7294,59.7031,10.9736,15.1752,0.545
2010-07-04 14:00:00,48.8218,59.8124,10.9905,16.2196,0.468
2010-07-04 15:00:00,48.8594,59.6813,10.8219,16.618,0.429
2010-07-04 16:00:00,48.5283,58.9373,10.409,16.1193,0.437
2010-07-04 17:00:00,47.6365,56.8177,9.18118,15.653,0.474
2010-07-04 18:00:00,44.9483,52.1042,7.15587,16.0692,0.462
2010-07-04 19:00:00,40.3686,46.1051,5.7365,15.5815,0.458
2010-07-04 20:00:00,35.5203,41.8143,6.29403,13.8731,0.508
2010-07-04 21:00:00,31.7954,39.169,7.37358,13.21,0.563
2010-07-04 22:00:00,29.7168,37.381,7.6642,13.4359,0.676
2010-07-04 23:00:00,28.7037,36.0222,7.31847,13.9635,0.743
2010-07-05 00:00:00,28.0068,35.0483,7.04148,16.1319,0.432
2010-07-05 01:00:00,27.2178,34.1428,6.92499,16.0483,0.415
2010-07-05 02:00:00,25.8734,32.9566,7.0832,15.6393,0.773
2010-07-05 03:00:00,24.8093,32.155,7.34573,17.1695,0.729
2010-07-05 04:00:00,23.5645,30.9804,7.41584,19.0117,0.685
2010-07-05 05:00:00,22.6986,29.7688,7.07024,20.4063,0.663
2010-07-05 06:00:00,25.1745,32.134,6.95948,19.4257,0.684
2010-07-05 07:00:00,30.9396,39.1781,8.23843,18.8216,0.697
2010-07-05 08:00:00,37.3358,46.8526,9.51675,18.1076,0.72
2010-07-05 09:00:00,42.6043,53.197,10.5927,17.3461,0.723
2010-07-05 10:00:00,46.159,57.5156,11.3566,16.2239,0.687
2010-07-05 11:00:00,48.2023,60.0079,11.8056,15.9756,0.61
2010-07-05 12:00:00,49.3501,61.4528,12.1027,16.4576,0.405
2010-07-05 13:00:00,49.9202,62.3588,12.4386,17.1059,0.516
2010-07-05 14:00:00,50.2734,62.5093,12.2359,17.5092,0.472
2010-07-05 15:00:00,50.39,62.4722,12.0822,17.5528,0.456
2010-07-05 16:00:00,49.8569,61.8207,11.9638,17.0522,0.466
2010-07-05 17:00:00,48.6079,59.8211,11.2132,16.3173,0.437
2010-07-05 18:00:00,45.5271,54.7548,9.22762,16.5323,0.424
2010-07-05 19:00:00,40.6198,47.9666,7.34688,16.3805,0.399
2010-07-05 20:00:00,35.9438,43.303,7.35916,15.0114,0.458
2010-07-05 21:00:00,32.7473,40.194,7.44669,14.4351,0.546
2010-07-05 22:00:00,30.7132,38.1135,7.40024,14.3791,0.681
2010-07-05 23:00:00,28.7595,36.4993,7.73979,14.6699,0.77
2010-07-06 00:00:00,27.4621,34.8794,7.41726,16.7513,0.461
2010-07-06 01:00:00,26.1222,33.9079,7.78575,16.8113,0.467
2010-07-06 02:00:00,24.7094,32.8188,8.10933,15.8524,0.772
2010-07-06 03:00:00,22.883,32.011,9.12796,16.8224,0.754
2010-07-06 04:00:00,20.4488,29.6869,9.23809,17.2508,0.756
2010-07-06 05:00:00,18.9818,27.2112,8.22933,17.2646,0.755
2010-07-06 06:00:00,20.7167,29.1652,8.4485,16.9353,0.765
2010-07-06 07:00:00,26.4195,36.2765,9.857,17.0628,0.762
2010-07-06 08:00:00,33.5748,44.5778,11.003,17.3255,0.752
2010-07-06 09:00:00,40.0393,51.5142,11.4749,16.9871,0.742
2010-07-06 10:00:00,44.3444,56.145,11.8006,16.2114,0.703
2010-07-06 11:00:00,46.4555,58.8155,12.36,16.0055,0.621
2010-07-06 12:00:00,48.0833,60.6654,12.5821,16.758,0.461
2010-07-06 13:00:00,49.4334,61.7337,12.3002,16.6271,0.563
2010-07-06 14:00:00,50.0256,62.0696,12.044,17.6539,0.498
2010-07-06 15:00:00,50.2245,62.0571,11.8326,18.3228,0.454
2010-07-06 16:00:00,49.7135,61.3136,11.6001,19.1525,0.416
2010-07-06 17:00:00,48.5131,59.2096,10.6965,16.9585,0.49
2010-07-06 18:00:00,45.1689,54.0642,8.89533,17.2418,0.46
2010-07-06 19:00:00,39.9714,46.9864,7.01501,16.8154,0.44
2010-07-06 20:00:00,34.6245,42.0646,7.44013,15.4026,0.52
2010-07-06 21:00:00,30.5489,39.1217,8.57279,15.4992,0.521
2010-07-06 22:00:00,27.6969,37.1771,9.48021,15.7224,0.609
2010-07-06 23:00:00,25.3873,35.971,10.5837,15.5026,0.737
2010-07-07 00:00:00,23.9141,35.2372,11.323,19.7398,0.39
2010-07-07 01:00:00,22.2385,34.1398,11.9013,20.3957,0.358
2010-07-07 02:00:00,20.7915,33.2388,12.4473,17.8138,0.79
2010-07-07 03:00:00,19.2198,32.2365,13.0167,17.887,0.785
2010-07-07 04:00:00,17.5866,30.6242,13.0376,18.2936,0.767
2010-07-07 05:00:00,16.7128,28.6676,11.9548,18.4559,0.756
2010-07-07 06:00:00,18.8248,30.9939,12.169,18.5601,0.752
2010-07-07 07:00:00,25.186,38.8157,13.6297,18.3984,0.759
2010-07-07 08:00:00,32.9459,47.5984,14.6525,18.1168,0.76
2010-07-07 09:00:00,40.289,54.6618,14.3728,17.6075,0.755
2010-07-07 10:00:00,45.6788,59.2063,13.5275,16.884,0.713
2010-07-07 11:00:00,48.8562,62.0929,13.2367,17.1317,0.612
2010-07-07 12:00:00,50.6262,63.8778,13.2516,20.6732,0.343
2010-07-07 13:00:00,51.7584,64.747,12.9886,18.2133,0.512
2010-07-07 14:00:00,52.2657,65.045,12.7792,19.226,0.432
2010-07-07 15:00:00,52.1343,64.7482,12.614,19.3719,0.412
2010-07-07 16:00:00,51.3191,63.609,12.2899,19.7145,0.408
2010-07-07 17:00:00,49.5372,61.039,11.5018,20.9664,0.367
2010-07-07 18:00:00,45.9119,55.8347,9.92274,21.1563,0.364
2010-07-07 19:00:00,40.2675,49.0767,8.8092,20.5909,0.344
2010-07-07 20:00:00,34.741,44.2477,9.50674,19.0352,0.428
2010-07-07 21:00:00,31.1899,41.1412,9.95132,19.2252,0.48
2010-07-07 22:00:00,28.9712,38.9296,9.95838,19.21,0.62
2010-07-07 23:00:00,26.9975,37.7289,10.7314,18.706,0.734
2010-07-08 00:00:00,25.6397,37.0803,11.4405,19.7512,0.427
2010-07-08 01:00:00,24.2343,36.6889,12.4546,20.2355,0.414
2010-07-08 02:00:00,22.7262,35.3407,12.6145,18.8204,0.744
2010-07-08 03:00:00,21.076,34.5346,13.4586,18.7062,0.746
2010-07-08 04:00:00,19.3286,32.8217,13.4931,18.6198,0.738
2010-07-08 05:00:00,18.1982,30.9061,12.7079,18.5447,0.726
2010-07-08 06:00:00,20.1875,33.0511,12.8636,18.4429,0.73
2010-07-08 07:00:00,25.6836,40.6195,14.9359,18.7168,0.72
2010-07-08 08:00:00,32.866,48.7471,15.8811,18.7462,0.717
2010-07-08 09:00:00,39.6587,55.1618,15.5031,18.6495,0.682
2010-07-08 10:00:00,44.9274,59.5202,14.5928,18.1404,0.606
2010-07-08 11:00:00,47.9858,62.0878,14.1019,17.6928,0.531
2010-07-08 12:00:00,49.6644,63.4024,13.738,20.1693,0.448
2010-07-08 13:00:00,50.4156,63.8133,13.3977,17.8587,0.5
2010-07-08 14:00:00,50.7189,63.6987,12.9798,18.4687,0.485
2010-07-08 15:00:00,50.166,63.2516,13.0856,18.9598,0.482
2010-07-08 16:00:00,48.9589,62.1003,13.1413,19.4732,0.484
2010-07-08 17:00:00,46.9337,59.4129,12.4793,20.5218,0.493
2010-07-08 18:00:00,43.1176,53.7689,10.6512,20.528,0.499
2010-07-08 19:00:00,38.2557,47.2343,8.97857,20.1155,0.477
2010-07-08 20:00:00,33.8264,42.755,8.92865,19.4782,0.504
2010-07-08 21:00:00,30.5806,40.238,9.65735,19.9872,0.533
2010-07-08 22:00:00,28.3924,38.8301,10.4376,20.1695,0.609
2010-07-08 23:00:00,26.4615,37.8775,11.416,19.6421,0.695
2010-07-09 00:00:00,25.0127,37.0554,12.0427,19.5868,0.498
2010-07-09 01:00:00,23.2308,36.3285,13.0977,20.0306,0.501
2010-07-09 02:00:00,22.0636,35.7509,13.6873,20.0829,0.515
2010-07-09 03:00:00,20.7934,34.8983,14.105,19.5781,0.531
2010-07-09 04:00:00,19.2212,33.6517,14.4305,19.2285,0.536
2010-07-09 05:00:00,17.8479,32.0334,14.1854,19.053,0.544
2010-07-09 06:00:00,19.5152,33.7475,14.2323,19.0856,0.553
2010-07-09 07:00:00,24.569,40.2025,15.6334,19.0377,0.575
2010-07-09 08:00:00,30.8044,47.1752,16.3708,19.0597,0.584
2010-07-09 09:00:00,36.5805,52.9095,16.3291,18.8182,0.577
2010-07-09 10:00:00,41.5097,56.7288,15.2191,17.8167,0.544
2010-07-09 11:00:00,44.7502,58.934,14.1838,16.9175,0.502
2010-07-09 12:00:00,46.7936,60.0544,13.2609,20.3294,0.5
2010-07-09 13:00:00,47.6399,60.3343,12.6944,17.4076,0.469
2010-07-09 14:00:00,47.547,60.0254,12.4784,18.7007,0.439
2010-07-09 15:00:00,46.5876,59.3137,12.7261,19.0669,0.459
2010-07-09 16:00:00,45.1792,58.1715,12.9923,19.3981,0.471
2010-07-09 17:00:00,43.1692,55.8311,12.6619,20.7248,0.503
2010-07-09 18:00:00,40.0065,50.9343,10.9278,20.8806,0.501
2010-07-09 19:00:00,35.383,44.6955,9.31249,20.586,0.5
2010-07-09 20:00:00,30.7193,40.3644,9.64506,19.7443,0.531
2010-07-09 21:00:00,27.3746,38.0859,10.7113,20.3855,0.48
2010-07-09 22:00:00,25.051,36.3824,11.3314,20.6683,0.446
2010-07-09 23:00:00,23.231,35.2185,11.9876,20.7623,0.475
2010-07-10 00:00:00,22.1842,34.4514,12.2672,19.6622,0.454
2010-07-10 01:00:00,20.7419,33.3642,12.6223,19.8645,0.457
2010-07-10 02:00:00,19.717,32.5303,12.8132,19.0175,0.281
2010-07-10 03:00:00,18.5345,31.7117,13.1772,19.3747,0.244
2010-07-10 04:00:00,17.2865,30.9273,13.6408,19.5738,0.27
2010-07-10 05:00:00,17.1814,30.0574,12.8761,19.8126,0.298
2010-07-10 06:00:00,19.3003,32.6121,13.3117,19.6106,0.351
2010-07-10 07:00:00,24.3734,38.8534,14.4801,19.4027,0.389
2010-07-10 08:00:00,30.5306,45.2944,14.7638,18.5549,0.444
2010-07-10 09:00:00,36.6152,50.3807,13.7655,17.2229,0.501
2010-07-10 10:00:00,41.4841,54.0544,12.5704,16.2833,0.496
2010-07-10 11:00:00,44.5637,56.5371,11.9734,16.4874,0.42
2010-07-10 12:00:00,46.3625,58.0057,11.6431,19.8515,0.463
2010-07-10 13:00:00,47.1188,58.709,11.5902,17.409,0.382
2010-07-10 14:00:00,47.2152,58.7983,11.583,18.4305,0.376
2010-07-10 15:00:00,46.9461,58.5051,11.5591,18.7934,0.369
2010-07-10 16:00:00,46.311,57.5966,11.2857,18.4703,0.407
2010-07-10 17:00:00,44.9714,55.4842,10.5128,20.1783,0.471
2010-07-10 18:00:00,41.8201,50.9749,9.15478,20.3553,0.469
2010-07-10 19:00:00,36.6748,45.3032,8.62835,19.7238,0.466
2010-07-10 20:00:00,31.5974,41.2593,9.66191,19.5671,0.45
2010-07-10 21:00:00,28.1702,38.7046,10.5344,19.7649,0.423
2010-07-10 22:00:00,26.5035,37.3317,10.8282,19.6091,0.4
2010-07-10 23:00:00,24.7318,35.8839,11.152,19.3416,0.334
2010-07-11 00:00:00,22.8225,34.5073,11.6848,18.6152,0.419
2010-07-11 01:00:00,21.2012,33.392,12.1908,18.9428,0.432
2010-07-11 02:00:00,20.3119,32.8504,12.5386,16.8994,0.549
2010-07-11 03:00:00,19.0555,32.0904,13.0349,16.8458,0.528
2010-07-11 04:00:00,17.8505,31.0654,13.2149,16.9603,0.522
2010-07-11 05:00:00,18.123,30.045,11.9221,17.3822,0.533
2010-07-11 06:00:00,20.2915,32.1332,11.8417,17.8011,0.557
2010-07-11 07:00:00,25.5053,38.009,12.5037,18.2338,0.546
2010-07-11 08:00:00,31.6859,44.9546,13.2688,18.2651,0.544
2010-07-11 09:00:00,37.7346,50.9849,13.2503,17.6504,0.564
2010-07-11 10:00:00,42.4512,54.9438,12.4926,16.4186,0.56
2010-07-11 11:00:00,45.1864,56.9896,11.8032,15.9501,0.485
2010-07-11 12:00:00,46.6179,58.1042,11.4863,19.0635,0.436
2010-07-11 13:00:00,47.0107,58.8678,11.8571,16.817,0.397
2010-07-11 14:00:00,46.8372,59.247,12.4099,17.3747,0.333
2010-07-11 15:00:00,46.5686,59.0817,12.5131,17.9111,0.299
2010-07-11 16:00:00,45.6596,58.1487,12.4892,18.2889,0.285
2010-07-11 17:00:00,44.1034,56.0317,11.9284,19.2492,0.459
2010-07-11 18:00:00,41.0099,51.3668,10.3569,18.8655,0.481
2010-07-11 19:00:00,36.5759,45.6234,9.04751,18.1831,0.448
2010-07-11 20:00:00,32.3275,41.6031,9.27558,16.9388,0.495
2010-07-11 21:00:00,29.8207,39.0393,9.21861,16.7742,0.488
2010-07-11 22:00:00,27.8664,37.3305,9.46407,17.2247,0.484
2010-07-11 23:00:00,26.0845,36.1828,10.0984,17.1553,0.536
2010-07-12 00:00:00,24.5933,35.2976,10.7043,18.6198,0.275
2010-07-12 01:00:00,23.6804,34.9462,11.2658,19.2418,0.217
2010-07-12 02:00:00,22.1429,33.7248,11.5819,20.9979,0.455
2010-07-12 03:00:00,20.9135,33.0341,12.1206,20.7819,0.493
2010-07-12 04:00:00,18.6223,31.9502,13.3279,20.7365,0.516
2010-07-12 05:00:00,17.7279,30.1585,12.4305,20.3954,0.534
2010-07-12 06:00:00,19.1875,32.1628,12.9753,20.2241,0.515
2010-07-12 07:00:00,23.5696,37.7888,14.2191,20.2239,0.488
2010-07-12 08:00:00,28.8839,44.8704,15.9864,20.1969,0.463
2010-07-12 09:00:00,34.1814,50.89,16.7085,19.8325,0.449
2010-07-12 10:00:00,38.7479,55.0634,16.3155,19.0692,0.43
2010-07-12 11:00:00,41.9208,57.7451,15.8243,19.2771,0.377
2010-07-12 12:00:00,43.7925,59.2345,15.4419,19.3753,0.207
2010-07-12 13:00:00,44.7984,59.6555,14.8571,20.8077,0.335
2010-07-12 14:00:00,45.0409,59.4468,14.4058,21.6485,0.338
2010-07-12 15:00:00,44.7382,58.8095,14.0714,22.4341,0.34
2010-07-12 16:00:00,43.8964,57.7422,13.8458,22.7526,0.342
2010-07-12 17:00:00,42.2557,55.6588,13.4031,19.4454,0.229
2010-07-12 18:00:00,39.3773,51.624,12.2467,20.1032,0.251
2010-07-12 19:00:00,35.2463,47.0418,11.7955,19.8337,0.233
2010-07-12 20:00:00,31.1615,44.2076,13.0461,19.1297,0.272
2010-07-12 21:00:00,28.656,42.6539,13.9979,19.0958,0.309
2010-07-12 22:00:00,26.8119,41.5525,14.7406,20.3736,0.348
2010-07-12 23:00:00,25.2946,40.6042,15.3096,21.3195,0.381
2010-07-13 00:00:00,24.0171,39.6795,15.6624,23.027,0.331
2010-07-13 01:00:00,22.885,39.1566,16.2716,23.6244,0.33
2010-07-13 02:00:00,21.5715,38.5797,17.0082,24.8331,0.252
2010-07-13 03:00:00,20.6835,37.9302,17.2468,23.631,0.287
2010-07-13 04:00:00,18.7118,37.5819,18.8701,23.1379,0.294
2010-07-13 05:00:00,17.0157,35.0817,18.0661,22.8466,0.318
2010-07-13 06:00:00,18.3712,36.1002,17.729,22.7475,0.339
2010-07-13 07:00:00,22.1884,40.7134,18.5249,22.7748,0.352
2010-07-13 08:00:00,26.8871,46.5335,19.6464,22.3851,0.361
2010-07-13 09:00:00,31.8632,51.9945,20.1313,21.8966,0.361
2010-07-13 10:00:00,35.9872,55.7979,19.8108,20.9298,0.374
2010-07-13 11:00:00,39.526,57.9139,18.3879,20.6393,0.355
2010-07-13 12:00:00,41.7167,59.1932,17.4765,23.9884,0.345
2010-07-13 13:00:00,42.9262,59.6919,16.7657,21.4166,0.356
2010-07-13 14:00:00,43.1184,59.6346,16.5163,22.1122,0.365
2010-07-13 15:00:00,42.5357,59.0706,16.5349,22.6029,0.374
2010-07-13 16:00:00,41.8138,57.87,16.0562,22.8188,0.39
2010-07-13 17:00:00,40.3519,55.7341,15.3822,23.941,0.353
2010-07-13 18:00:00,37.1226,51.504,14.3813,25.4796,0.325
2010-07-13 19:00:00,32.6501,46.0958,13.4457,24.9935,0.326
2010-07-13 20:00:00,28.3979,42.6787,14.2809,23.8281,0.346
2010-07-13 21:00:00,25.8647,40.8689,15.0041,23.5094,0.346
2010-07-13 22:00:00,24.0248,39.8014,15.7766,24.4097,0.293
2010-07-13 23:00:00,22.6871,38.9232,16.2361,25.0052,0.258
2010-07-14 00:00:00,21.4962,38.3846,16.8884,23.3757,0.376
2010-07-14 01:00:00,19.9808,37.3259,17.3451,23.5765,0.402
2010-07-14 02:00:00,18.9007,36.5313,17.6307,23.4282,0.414
2010-07-14 03:00:00,17.9057,36.2363,18.3306,23.4226,0.415
2010-07-14 04:00:00,16.659,34.8587,18.1998,23.8221,0.417
2010-07-14 05:00:00,15.4737,32.8949,17.4212,23.7135,0.43
2010-07-14 06:00:00,17.2483,34.2285,16.9801,23.4785,0.455
2010-07-14 07:00:00,22.0366,40.0316,17.995,23.0782,0.471
2010-07-14 08:00:00,28.4534,47.1774,18.724,22.5699,0.476
2010-07-14 09:00:00,34.0657,52.9674,18.9017,21.4141,0.489
2010-07-14 10:00:00,38.684,57.2545,18.5705,20.0052,0.47
2010-07-14 11:00:00,42.0603,60.3099,18.2497,19.8787,0.384
2010-07-14 12:00:00,44.0822,62.3226,18.2404,23.8363,0.402
2010-07-14 13:00:00,45.3556,63.1034,17.7478,20.765,0.308
2010-07-14 14:00:00,45.6829,63.1342,17.4513,21.4131,0.289
2010-07-14 15:00:00,45.5276,62.6014,17.0738,21.5739,0.299
2010-07-14 16:00:00,45.0803,61.5993,16.519,21.5679,0.319
2010-07-14 17:00:00,43.8509,59.2543,15.4033,24.3946,0.422
2010-07-14 18:00:00,40.7273,54.1085,13.3811,24.2636,0.446
2010-07-14 19:00:00,35.2963,47.4886,12.1923,23.7279,0.452
2010-07-14 20:00:00,30.5352,42.9815,12.4462,22.7374,0.472
2010-07-14 21:00:00,27.3507,40.1787,12.828,22.7088,0.454
2010-07-14 22:00:00,25.0148,38.3824,13.3676,23.3658,0.38
2010-07-14 23:00:00,23.337,37.039,13.7021,23.7179,0.389
2010-07-15 00:00:00,21.864,35.9603,14.0963,21.5093,0.338
2010-07-15 01:00:00,21.0195,35.4669,14.4473,21.3149,0.375
2010-07-15 02:00:00,19.6575,34.1419,14.4843,19.2344,0.58
2010-07-15 03:00:00,18.8499,33.6803,14.8304,18.9213,0.585
2010-07-15 04:00:00,16.8166,31.6244,14.8077,19.6271,0.554
2010-07-15 05:00:00,15.4484,29.0982,13.6498,20.2412,0.529
2010-07-15 06:00:00,17.0901,30.0891,12.999,20.6782,0.526
2010-07-15 07:00:00,22.2076,36.8873,14.6797,21.0147,0.506
2010-07-15 08:00:00,29.1664,45.6137,16.4473,21.1497,0.494
2010-07-15 09:00:00,36.6154,52.6056,15.9902,20.2101,0.511
2010-07-15 10:00:00,42.8905,57.518,14.6275,18.4741,0.507
2010-07-15 11:00:00,46.7798,60.3904,13.6106,18.0175,0.446
2010-07-15 12:00:00,49.1047,62.3326,13.2279,21.1597,0.416
2010-07-15 13:00:00,50.4312,63.4191,12.9879,19.0136,0.386
2010-07-15 14:00:00,50.4169,63.85,13.433,19.8559,0.363
2010-07-15 15:00:00,50.0786,63.6295,13.5508,20.2951,0.355
2010-07-15 16:00:00,49.1567,62.4596,13.3029,20.2647,0.368
2010-07-15 17:00:00,47.2871,59.6674,12.3803,21.1158,0.442
2010-07-15 18:00:00,43.3556,53.7865,10.4309,20.6832,0.48
2010-07-15 19:00:00,37.5509,46.8653,9.31435,19.7121,0.48
2010-07-15 20:00:00,32.323,42.3716,10.0487,18.4417,0.471
2010-07-15 21:00:00,28.8746,39.8207,10.9461,19.0587,0.454
2010-07-15 22:00:00,26.8265,38.1632,11.3367,20.4793,0.45
2010-07-15 23:00:00,25.5168,37.1415,11.6248,20.3108,0.513
2010-07-16 00:00:00,24.5587,36.4442,11.8855,20.3146,0.37
2010-07-16 01:00:00,23.1732,35.9836,12.8104,20.7969,0.368
2010-07-16 02:00:00,22.1649,35.3049,13.1401,17.6467,0.578
2010-07-16 03:00:00,21.4161,34.5495,13.1334,17.2357,0.588
2010-07-16 04:00:00,19.3236,33.691,14.3674,17.2846,0.584
2010-07-16 05:00:00,17.6675,31.3271,13.6596,17.4201,0.587
2010-07-16 06:00:00,19.2156,32.5435,13.3279,17.503,0.599
2010-07-16 07:00:00,24.5809,38.0633,13.4824,17.6587,0.596
2010-07-16 08:00:00,31.4366,45.2025,13.766,17.78,0.59
2010-07-16 09:00:00,38.5247,51.416,12.8913,17.8493,0.547
2010-07-16 10:00:00,44.4221,56.4036,11.9815,17.3379,0.496
2010-07-16 11:00:00,48.9951,59.7578,10.7627,17.3693,0.437
2010-07-16 12:00:00,51.8121,61.6348,9.82267,20.8692,0.375
2010-07-16 13:00:00,52.6686,62.5635,9.89496,17.9642,0.419
2010-07-16 14:00:00,52.6199,62.8888,10.2689,18.625,0.41
2010-07-16 15:00:00,52.1156,62.6227,10.507,19.1737,0.396
2010-07-16 16:00:00,50.9383,61.4901,10.5518,18.8465,0.415
2010-07-16 17:00:00,48.5699,58.9001,10.3301,20.7334,0.389
2010-07-16 18:00:00,44.5037,53.8617,9.35801,21.2986,0.396
2010-07-16 19:00:00,39.035,47.613,8.57797,20.9957,0.402
2010-07-16 20:00:00,34.3311,43.6558,9.32464,19.7116,0.437
2010-07-16 21:00:00,31.0073,41.1974,10.19,19.0635,0.477
2010-07-16 22:00:00,28.6156,39.3763,10.7607,18.75,0.508
2010-07-16 23:00:00,26.9716,37.5021,10.5305,18.0349,0.549
2010-07-17 00:00:00,25.5312,36.5748,11.0436,18.8512,0.436
2010-07-17 01:00:00,24.2155,35.434,11.2185,18.6797,0.441
2010-07-17 02:00:00,23.1015,34.7036,11.602,16.6677,0.584
2010-07-17 03:00:00,22.1536,33.5736,11.42,16.8569,0.608
2010-07-17 04:00:00,20.2028,32.2932,12.0904,17.3296,0.619
2010-07-17 05:00:00,18.7404,30.6356,11.8952,17.5601,0.643
2010-07-17 06:00:00,20.8522,31.9367,11.0845,17.9421,0.637
2010-07-17 07:00:00,26.2571,37.6919,11.4348,18.0187,0.632
2010-07-17 08:00:00,32.7421,45.1531,12.411,17.5805,0.637
2010-07-17 09:00:00,39.15,51.2545,12.1045,16.8859,0.639
2010-07-17 10:00:00,44.0367,55.5263,11.4896,15.8551,0.621
2010-07-17 11:00:00,46.9642,58.3205,11.3564,15.4092,0.589
2010-07-17 12:00:00,48.5974,59.9897,11.3923,18.7412,0.438
2010-07-17 13:00:00,49.2823,60.9309,11.6486,16.2526,0.571
2010-07-17 14:00:00,48.9577,61.1194,12.1617,16.6258,0.547
2010-07-17 15:00:00,48.4458,60.7566,12.3108,16.1654,0.558
2010-07-17 16:00:00,47.6316,59.6092,11.9776,16.7777,0.502
2010-07-17 17:00:00,45.9388,57.1602,11.2214,18.5716,0.446
2010-07-17 18:00:00,42.9747,52.557,9.58223,18.8218,0.43
2010-07-17 19:00:00,38.8314,47.0312,8.19977,18.5101,0.41
2010-07-17 20:00:00,34.3492,43.4948,9.14562,17.2512,0.408
2010-07-17 21:00:00,31.6833,41.1448,9.46153,16.515,0.443
2010-07-17 22:00:00,30.2712,39.2513,8.98006,17.0433,0.485
2010-07-17 23:00:00,28.0592,37.9782,9.91899,16.9791,0.538
2010-07-18 00:00:00,26.8522,37.3307,10.4785,17.0398,0.49
2010-07-18 01:00:00,25.3291,36.0107,10.6816,16.9539,0.498
2010-07-18 02:00:00,24.0109,35.3941,11.3832,16.8896,0.665
2010-07-18 03:00:00,22.9628,34.8136,11.8508,17.1677,0.667
2010-07-18 04:00:00,21.6915,34.1042,12.4127,17.2369,0.674
2010-07-18 05:00:00,20.1235,33.0253,12.9018,17.8033,0.653
2010-07-18 06:00:00,21.7387,34.2289,12.4902,18.205,0.647
2010-07-18 07:00:00,26.2083,39.273,13.0647,18.1623,0.655
2010-07-18 08:00:00,31.8423,45.0002,13.1578,17.892,0.669
2010-07-18 09:00:00,36.6776,49.9307,13.2531,16.9841,0.684
2010-07-18 10:00:00,40.2943,53.546,13.2518,15.9752,0.666
2010-07-18 11:00:00,42.723,55.8941,13.1711,15.7584,0.619
2010-07-18 12:00:00,44.1916,57.2431,13.0515,17.4103,0.477
2010-07-18 13:00:00,44.4795,57.7903,13.3108,16.7626,0.569
2010-07-18 14:00:00,44.2133,57.8766,13.6633,17.6608,0.532
2010-07-18 15:00:00,43.8439,57.5695,13.7256,17.9084,0.517
2010-07-18 16:00:00,42.9386,56.4935,13.5549,17.8332,0.531
2010-07-18 17:00:00,41.4656,54.0294,12.5639,17.6085,0.478
2010-07-18 18:00:00,38.2459,49.2766,11.0307,17.8003,0.472
2010-07-18 19:00:00,33.7213,43.777,10.0557,18.2707,0.441
2010-07-18 20:00:00,29.7514,40.446,10.6945,17.1477,0.474
2010-07-18 21:00:00,27.4596,38.8386,11.379,16.8056,0.542
2010-07-18 22:00:00,25.932,37.5024,11.5703,16.8683,0.577
2010-07-18 23:00:00,24.8248,36.4493,11.6246,16.8481,0.631
2010-07-19 00:00:00,23.6333,35.7151,12.0818,18.2073,0.52
2010-07-19 01:00:00,22.6489,35.4713,12.8223,18.6455,0.497
2010-07-19 02:00:00,21.3401,34.247,12.9069,20.899,0.61
2010-07-19 03:00:00,20.4942,33.8705,13.3763,20.1475,0.642
2010-07-19 04:00:00,18.5675,32.7945,14.227,19.4301,0.658
2010-07-19 05:00:00,17.0641,30.8518,13.7877,18.9015,0.67
2010-07-19 06:00:00,18.4575,32.8715,14.4141,18.2722,0.689
2010-07-19 07:00:00,22.7017,38.3555,15.6538,18.1724,0.693
2010-07-19 08:00:00,27.807,44.7146,16.9075,17.9699,0.702
2010-07-19 09:00:00,32.8061,50.2974,17.4913,17.4497,0.69
